Examine datafile 'features-train.csv' gave the following results:
Number of Features: 2330
InputFormat       : C4.5

Phase 1: Reading Datafile: features-train.csv
Start:          0 @ Mon Oct 23 01:20:13 2017
Finished:    2915 @ Mon Oct 23 01:20:15 2017
Calculating Entropy         Mon Oct 23 01:20:15 2017
Lines of data     : 2915
DB Entropy        : 0.10474364
Number of Classes : 3

Feats	Vals	InfoGain	GainRatio
  549      3	0.0044496289	0.50074077
  550      3	0.0044821505	0.17387724
  551      3	0.0044561287	0.35246437
  552      3	0.0044561287	0.35246437
  553      3	0.0044496289	0.50074077
  554      3	0.0045865994	0.066964637
  555      3	0.0052145959	0.18106998
  556      3	0.0044742704	0.017863002
  557      3	0.0044496289	0.50074077
  558      3	0.0044496289	0.50074077
  559      3	0.0044496289	0.50074077
  560      3	0.0044886616	0.15586287
  561      3	0.0044496289	0.50074077
  562      3	0.0065019527	0.0082146650
  563      3	0.0044561287	0.35246437
  564      3	0.0044626308	0.27648950
  565      3	0.0044496289	0.50074077
  566      3	0.0044496289	0.50074077
  567      3	0.0044496289	0.50074077
  568      3	0.0044626308	0.27648950
  569      3	0.0044496289	0.50074077
  570      3	0.0044496289	0.50074077
  571      3	0.0044496289	0.50074077
  572      3	0.0044561287	0.35246437
  573      3	0.0045538968	0.081156347
  574      3	0.0044496289	0.50074077
  575      3	0.0045473631	0.084910640
  576      3	0.0044496289	0.50074077
  577      3	0.0044496289	0.50074077
  578      3	0.0044496289	0.50074077
  579      3	0.0045099403	0.013870378
  580      3	0.0044496289	0.50074077
  581      3	0.0044496289	0.50074077
  582      3	0.0044496289	0.50074077
  583      3	0.0044496289	0.50074077
  584      3	0.0047027679	0.013882183
  585      3	0.0045277756	0.099107405
  586      3	0.0044496289	0.50074077
  587      3	0.0044496289	0.50074077
  588      3	0.0044496289	0.50074077
  589      3	0.0044496289	0.50074077
  590      3	0.0044561287	0.35246437
  591      3	0.0044756417	0.19739514
  592      3	0.0044626308	0.27648950
  593      3	0.0044496289	0.50074077
  594      3	0.0044496289	0.50074077
  595      3	0.0044496289	0.50074077
  596      3	0.0044496289	0.50074077
  597      3	0.0044496289	0.50074077
  598      3	0.0044496289	0.50074077
  599      3	0.0045735115	0.071891354
  600      3	0.0044496289	0.50074077
  601      3	0.0044626308	0.27648950
  602      3	0.0044496289	0.50074077
  603      3	0.0044561287	0.35246437
  604      3	0.0044496289	0.50074077
  605      3	0.0044496289	0.50074077
  606      3	0.0044496289	0.50074077
  607      3	0.0045669710	0.074694188
  608      3	0.0044691351	0.22954507
  609      3	0.0044496289	0.50074077
  610      3	0.0044561287	0.35246437
  611      3	0.0045931468	0.064786885
  612      3	0.0046062483	0.060897938
  613      3	0.0044496289	0.50074077
  614      3	0.0044561287	0.35246437
  615      3	0.0044626308	0.27648950
  616      3	0.0044886616	0.15586287
  617      3	0.0044951750	0.14158573
  618      3	0.0044821505	0.17387724
  619      3	0.0044756417	0.19739514
  620      3	0.0044561287	0.35246437
  621      3	0.0044496289	0.50074077
  622      3	0.0044496289	0.50074077
  623      3	0.0044496289	0.50074077
  624      3	0.0044496289	0.50074077
  625      3	0.0044626308	0.27648950
  626      3	0.0046193590	0.057525229
  627      3	0.0044496289	0.50074077
  628      3	0.0044496289	0.50074077
  629      3	0.0044626308	0.27648950
  630      3	0.0044626308	0.27648950
  631      3	0.0044561287	0.35246437
  632      3	0.0045343025	0.093793703
  633      3	0.0044951750	0.14158573
  634      3	0.0044496289	0.50074077
  635      3	0.0044821505	0.17387724
